"26/10/18, 16:12",File: Spisak kursovi zadachi,File,Course module viewed,The user with id '7269' viewed the 'resource' activity with course module id '1084'.,web,78.90.22.215
"25/10/18, 12:08",File: Spisak na studentite za poluchavane na proekti za osvobojdavane ot izpit po PE (2018-2019),File,Course module viewed,The user with id '7056' viewed the 'resource' activity with course module id '5104'.,web,149.62.200.31
"25/10/18, 01:09",File: Primerna zadacha za izpit,File,Course module viewed,The user with id '6720' viewed the 'resource' activity with course module id '905'.,web,78.90.105.186
"24/10/18, 23:43",File: Konspekt 2017-2018,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '4808'.,web,46.238.31.38
"24/10/18, 23:41",File: Primerna zadacha za izpit,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '905'.,web,46.238.31.38
"24/10/18, 23:39",File: Uprajnenie 5,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '735'.,web,46.238.31.38
"24/10/18, 23:38",File: Lekciq 6,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '1587'.,web,46.238.31.38
"24/10/18, 23:38",File: Lekciq 6,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '1587'.,web,46.238.31.38
"24/10/18, 23:38",File: Lekciq 5,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '1579'.,web,46.238.31.38
"24/10/18, 23:38",File: Lekciq 4,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '1578'.,web,46.238.31.38
"24/10/18, 23:38",File: Lekciq  3,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '710'.,web,46.238.31.38
"24/10/18, 23:38",File: Lekciq 2,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '709'.,web,46.238.31.38
"24/10/18, 23:38",File: Lekciq 2,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '709'.,web,46.238.31.38
"24/10/18, 23:38",File: Lekciq 1,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '708'.,web,46.238.31.38
"24/10/18, 23:29",File: Spisak kursovi zadachi,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '1084'.,web,46.238.31.38
"24/10/18, 23:28",File: Spisak na studentite za poluchavane na proekti za osvobojdavane ot izpit po PE (2018-2019),File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '5104'.,web,46.238.31.38
"24/10/18, 21:13",File: Uprajnenie 7,File,Course module viewed,The user with id '7282' viewed the 'resource' activity with course module id '737'.,web,78.90.105.141
"24/10/18, 21:13",File: Uprajnenie 8,File,Course module viewed,The user with id '7282' viewed the 'resource' activity with course module id '1594'.,web,78.90.105.141
"24/10/18, 21:13",File: Uprajnenie 6,File,Course module viewed,The user with id '7282' viewed the 'resource' activity with course module id '736'.,web,78.90.105.141
"24/10/18, 21:12",File: Uprajnenie 5,File,Course module viewed,The user with id '7282' viewed the 'resource' activity with course module id '735'.,web,78.90.105.141
"24/10/18, 21:12",File: Uprajnenie 4,File,Course module viewed,The user with id '7282' viewed the 'resource' activity with course module id '734'.,web,78.90.105.141
"24/10/18, 21:12",File: Uprajnenie 3,File,Course module viewed,The user with id '7282' viewed the 'resource' activity with course module id '733'.,web,78.90.105.141
"24/10/18, 21:12",File: Uprajnenie 2,File,Course module viewed,The user with id '7282' viewed the 'resource' activity with course module id '732'.,web,78.90.105.141
"24/10/18, 21:12",File: Uprajnenie 2,File,Course module viewed,The user with id '7282' viewed the 'resource' activity with course module id '732'.,web,78.90.105.141
"24/10/18, 21:12",File: Uprajnenie 1,File,Course module viewed,The user with id '7282' viewed the 'resource' activity with course module id '731'.,web,78.90.105.141
"24/10/18, 21:11",File: Uprajnenie 1,File,Course module viewed,The user with id '7282' viewed the 'resource' activity with course module id '731'.,web,78.90.105.141
"24/10/18, 21:09",File: Spisak na studentite za poluchavane na proekti za osvobojdavane ot izpit po PE (2018-2019),File,Course module viewed,The user with id '7282' viewed the 'resource' activity with course module id '5104'.,web,78.90.105.141
"24/10/18, 21:09",File: Uprajnenie 1,File,Course module viewed,The user with id '7282' viewed the 'resource' activity with course module id '731'.,web,78.90.105.141
"24/10/18, 20:50",File: Spisak na studentite za poluchavane na proekti za osvobojdavane ot izpit po PE (2018-2019),File,Course module viewed,The user with id '7259' viewed the 'resource' activity with course module id '5104'.,web,78.90.130.88
"24/10/18, 20:50",File: Spisak kursovi zadachi,File,Course module viewed,The user with id '7259' viewed the 'resource' activity with course module id '1084'.,web,78.90.130.88
"24/10/18, 20:49",File: Spisak na studentite za poluchavane na proekti za osvobojdavane ot izpit po PE (2018-2019),File,Course module viewed,The user with id '7259' viewed the 'resource' activity with course module id '5104'.,web,78.90.130.88
"24/10/18, 20:49",File: Spisak na studentite za poluchavane na proekti za osvobojdavane ot izpit po PE (2018-2019),File,Course module viewed,The user with id '7259' viewed the 'resource' activity with course module id '5104'.,web,78.90.130.88
"24/10/18, 20:49",File: Spisak na studentite za poluchavane na proekti za osvobojdavane ot izpit po PE (2018-2019),File,Course module viewed,The user with id '7259' viewed the 'resource' activity with course module id '5104'.,web,78.90.130.88
"24/10/18, 16:58",File: Uprajnenie 1,File,Course module viewed,The user with id '7104' viewed the 'resource' activity with course module id '731'.,web,78.90.21.179
"24/10/18, 16:58",File: Lekciq 1,File,Course module viewed,The user with id '7104' viewed the 'resource' activity with course module id '708'.,web,78.90.21.179
"24/10/18, 16:52",File: Spisak kursovi zadachi,File,Course module viewed,The user with id '7049' viewed the 'resource' activity with course module id '1084'.,web,130.204.82.133
"24/10/18, 13:31",File: Uprajnenie 4,File,Course module viewed,The user with id '7104' viewed the 'resource' activity with course module id '734'.,web,78.90.21.179
"24/10/18, 13:31",File: Uprajnenie 2,File,Course module viewed,The user with id '7104' viewed the 'resource' activity with course module id '732'.,web,78.90.21.179
"24/10/18, 13:30",File: Uprajnenie 1,File,Course module viewed,The user with id '7104' viewed the 'resource' activity with course module id '731'.,web,78.90.21.179
"24/10/18, 13:30",File: Uprajnenie 1,File,Course module viewed,The user with id '7104' viewed the 'resource' activity with course module id '731'.,web,78.90.21.179
"24/10/18, 13:08",File: Uprajnenie 4,File,Course module viewed,The user with id '7104' viewed the 'resource' activity with course module id '734'.,web,78.90.21.179
"24/10/18, 13:08",File: Uprajnenie 2,File,Course module viewed,The user with id '7104' viewed the 'resource' activity with course module id '732'.,web,78.90.21.179
"24/10/18, 13:08",File: Uprajnenie 2,File,Course module viewed,The user with id '7104' viewed the 'resource' activity with course module id '732'.,web,78.90.21.179
"24/10/18, 13:06",File: Uprajnenie 1,File,Course module viewed,The user with id '7104' viewed the 'resource' activity with course module id '731'.,web,78.90.21.179
"24/10/18, 09:41",File: Uprajnenie 2,File,Course module viewed,The user with id '7233' viewed the 'resource' activity with course module id '732'.,web,149.62.201.39
"24/10/18, 09:40",File: Uprajnenie 5,File,Course module viewed,The user with id '7233' viewed the 'resource' activity with course module id '735'.,web,149.62.201.39
"24/10/18, 09:40",File: Primer,File,Course module viewed,The user with id '7233' viewed the 'resource' activity with course module id '1592'.,web,149.62.201.39
"24/10/18, 09:40",File: Spisak na studentite za poluchavane na proekti za osvobojdavane ot izpit po PE (2018-2019),File,Course module viewed,The user with id '7233' viewed the 'resource' activity with course module id '5104'.,web,149.62.201.39
"24/10/18, 09:20",File: Primerna zadacha za izpit,File,Course module viewed,The user with id '7067' viewed the 'resource' activity with course module id '905'.,web,81.161.243.115
"24/10/18, 09:13",File: Primerna zadacha za izpit,File,Course module viewed,The user with id '7075' viewed the 'resource' activity with course module id '905'.,web,81.161.243.115
"24/10/18, 09:13",File: Primer,File,Course module viewed,The user with id '7067' viewed the 'resource' activity with course module id '1592'.,web,81.161.243.115
"24/10/18, 09:10",File: Primer,File,Course module viewed,The user with id '2436' viewed the 'resource' activity with course module id '1592'.,web,81.161.243.115
"24/10/18, 09:08",File: Uprajnenie 5,File,Course module viewed,The user with id '7067' viewed the 'resource' activity with course module id '735'.,web,81.161.243.115
"24/10/18, 09:05",File: Uprajnenie 5,File,Course module viewed,The user with id '7067' viewed the 'resource' activity with course module id '735'.,web,81.161.243.115
"24/10/18, 08:51",File: Uprajnenie 4,File,Course module viewed,The user with id '7081' viewed the 'resource' activity with course module id '734'.,web,81.161.243.115
"24/10/18, 08:50",File: Uprajnenie 2,File,Course module viewed,The user with id '7081' viewed the 'resource' activity with course module id '732'.,web,81.161.243.115
"24/10/18, 08:50",File: Spisak na studentite za poluchavane na proekti za osvobojdavane ot izpit po PE (2018-2019),File,Course module viewed,The user with id '7081' viewed the 'resource' activity with course module id '5104'.,web,81.161.243.115
"24/10/18, 08:32",File: Uprajnenie 4,File,Course module viewed,The user with id '7055' viewed the 'resource' activity with course module id '734'.,web,212.39.89.240
"24/10/18, 08:32",File: Uprajnenie 2,File,Course module viewed,The user with id '7055' viewed the 'resource' activity with course module id '732'.,web,212.39.89.240
"24/10/18, 08:20",File: Uprajnenie 4,File,Course module viewed,The user with id '7075' viewed the 'resource' activity with course module id '734'.,web,81.161.243.115
"24/10/18, 00:55",File: Spisak na studentite za poluchavane na proekti za osvobojdavane ot izpit po PE (2018-2019),File,Course module viewed,The user with id '7056' viewed the 'resource' activity with course module id '5104'.,web,78.90.46.252
"23/10/18, 23:57",File: Spisak na studentite za poluchavane na proekti za osvobojdavane ot izpit po PE (2018-2019),File,Course module viewed,The user with id '7056' viewed the 'resource' activity with course module id '5104'.,web,78.90.46.252
"23/10/18, 21:37",File: Spisak na studentite za poluchavane na proekti za osvobojdavane ot izpit po PE (2018-2019),File,Course module viewed,The user with id '7051' viewed the 'resource' activity with course module id '5104'.,web,77.70.27.36
"23/10/18, 21:08",File: Uprajnenie 3,File,Course module viewed,The user with id '7211' viewed the 'resource' activity with course module id '733'.,web,77.85.56.233
"23/10/18, 21:03",File: Uprajnenie 6,File,Course module viewed,The user with id '7211' viewed the 'resource' activity with course module id '736'.,web,77.85.56.233
"23/10/18, 20:30",File: Uprajnenie 4,File,Course module viewed,The user with id '7211' viewed the 'resource' activity with course module id '734'.,web,77.85.56.233
"23/10/18, 19:57",File: Uprajnenie 3,File,Course module viewed,The user with id '7211' viewed the 'resource' activity with course module id '733'.,web,77.85.56.233
"23/10/18, 19:42",File: Uprajnenie 2,File,Course module viewed,The user with id '7211' viewed the 'resource' activity with course module id '732'.,web,77.85.56.233
"23/10/18, 19:42",File: Uprajnenie 2,File,Course module viewed,The user with id '7211' viewed the 'resource' activity with course module id '732'.,web,77.85.56.233
"23/10/18, 19:39",File: Konspekt 2017-2018,File,Course module viewed,The user with id '7211' viewed the 'resource' activity with course module id '4808'.,web,77.85.56.233
"23/10/18, 19:09",File: Spisak na studentite za poluchavane na proekti za osvobojdavane ot izpit po PE (2018-2019),File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '5104'.,web,151.251.252.215
"23/10/18, 19:09",File: Spisak na studentite za poluchavane na proekti za osvobojdavane ot izpit po PE (2018-2019),File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '5104'.,web,151.251.252.215
"23/10/18, 14:21",File: Spisak na studentite za poluchavane na proekti za osvobojdavane ot izpit po PE (2018-2019),File,Course module viewed,The user with id '7049' viewed the 'resource' activity with course module id '5104'.,web,149.62.200.81
"23/10/18, 13:09",File: Uprajnenie 5,File,Course module viewed,The user with id '7071' viewed the 'resource' activity with course module id '735'.,web,193.47.74.166
"23/10/18, 13:08",File: Uprajnenie 4,File,Course module viewed,The user with id '7071' viewed the 'resource' activity with course module id '734'.,web,193.47.74.166
"23/10/18, 13:08",File: Uprajnenie 3,File,Course module viewed,The user with id '7071' viewed the 'resource' activity with course module id '733'.,web,193.47.74.166
"23/10/18, 13:07",File: Uprajnenie 2,File,Course module viewed,The user with id '7071' viewed the 'resource' activity with course module id '732'.,web,193.47.74.166
"23/10/18, 13:07",File: Uprajnenie 1,File,Course module viewed,The user with id '7071' viewed the 'resource' activity with course module id '731'.,web,193.47.74.166
"23/10/18, 12:42",File: Spisak na studentite za poluchavane na proekti za osvobojdavane ot izpit po PE (2018-2019),File,Course module viewed,The user with id '7051' viewed the 'resource' activity with course module id '5104'.,web,10.150.157.193
"23/10/18, 12:39",File: Spisak na studentite za poluchavane na proekti za osvobojdavane ot izpit po PE (2018-2019),File,Course module viewed,The user with id '7055' viewed the 'resource' activity with course module id '5104'.,web,212.39.89.240
"23/10/18, 09:48",File: Spisak na studentite za poluchavane na proekti za osvobojdavane ot izpit po PE (2018-2019),File,Course module viewed,The user with id '7269' viewed the 'resource' activity with course module id '5104'.,web,85.118.77.99
"22/10/18, 21:50",File: Uprajnenie 1,File,Course module viewed,The user with id '7224' viewed the 'resource' activity with course module id '731'.,web,94.236.143.108
"22/10/18, 21:49",File: Uprajnenie 2,File,Course module viewed,The user with id '7224' viewed the 'resource' activity with course module id '732'.,web,94.236.143.108
"22/10/18, 20:16",File: Spisak na studentite za poluchavane na proekti za osvobojdavane ot izpit po PE (2018-2019),File,Course module viewed,The user with id '6720' viewed the 'resource' activity with course module id '5104'.,web,78.90.105.186
"22/10/18, 20:06",File: Spisak na studentite za poluchavane na proekti za osvobojdavane ot izpit po PE (2018-2019),File,Course module viewed,The user with id '6720' viewed the 'resource' activity with course module id '5104'.,web,78.90.105.186
"22/10/18, 19:50",File: Primer,File,Course module viewed,The user with id '7090' viewed the 'resource' activity with course module id '1592'.,web,91.211.108.189
"22/10/18, 19:50",File: Proek Weather Station,File,Course module viewed,The user with id '7090' viewed the 'resource' activity with course module id '1606'.,web,91.211.108.189
